Time,Centre position X,Centre position Y
0.000,,
0.220,156,157
0.350,160,146
0.470,164,138
0.580,163,140
0.700,165,142
0.810,174,142
0.930,187,135
1.050,195,126
1.160,198,116
1.280,197,97
1.400,193,83
1.510,190,72
1.620,185,66
1.740,176,60
1.850,167,58
1.970,159,55
2.090,156,53
2.200,154,54
2.320,152,59
2.440,147,66
2.560,147,78
2.670,147,88
2.790,149,105
2.900,151,129
3.010,152,144
3.140,153,167
3.260,154,187
3.370,154,211
3.490,156,229
3.620,158,252
3.730,155,275
3.850,154,291
3.970,153,312
4.090,154,324
4.200,157,328
4.320,163,331
4.440,167,331
4.560,170,329
4.670,173,329
4.790,180,328
4.900,193,325
5.010,197,326
5.130,197,326
5.240,197,326
5.360,197,326
5.480,196,324
5.590,198,322
5.700,200,316
5.820,200,316
5.940,200,316
6.060,197,318
6.170,190,316
6.290,176,304
6.400,162,294
6.520,152,282
6.630,144,264
6.740,144,248
6.860,145,232
6.970,144,223
7.080,144,214
7.200,146,193
7.320,146,175
7.430,148,149
7.550,149,130
7.670,149,103
7.790,148,84
7.910,146,80
8.020,146,78
8.140,146,78
8.260,151,80
8.370,156,76
8.480,161,69
8.610,171,63
8.730,187,55
8.850,203,53
8.970,224,54
9.090,247,53
9.210,263,53
9.330,280,53
9.440,294,53
9.560,308,54
9.680,324,54
9.790,339,55
9.900,349,54
10.020,362,55
10.140,378,56
10.250,389,57
10.370,402,58
10.480,407,58
10.600,411,60
10.720,415,70
10.840,420,79
10.950,422,92
11.050,422,112
11.170,421,122
11.290,420,144
11.400,419,165
11.520,420,183
11.640,420,188
11.760,423,195
11.880,425,210
11.990,425,227
12.100,419,249
12.220,413,266
12.340,411,277
12.460,409,291
12.570,410,301
12.690,411,313
12.800,412,318
12.920,411,317
13.030,411,317
13.150,407,320
13.270,397,325
13.390,386,330
13.500,370,333
13.620,358,332
13.730,339,330
13.850,323,328
13.970,307,327
14.090,305,329
14.200,310,329
14.320,309,327
14.430,303,323
14.550,303,323
14.670,305,325
14.790,300,328
14.910,279,333
15.020,263,333
15.140,235,333
15.250,214,333
15.380,188,331
15.490,166,326
15.600,156,322
15.720,149,312
15.830,145,298
15.950,145,289
16.060,145,279
16.170,145,274
16.290,146,277
16.400,147,275
16.510,148,264
16.630,150,248
16.750,151,237
16.860,150,221
16.970,149,214
17.090,148,212
17.210,148,212
17.320,149,213
17.440,149,212
17.560,149,210
17.670,149,210
17.790,149,210
17.910,148,207
18.030,148,203
18.150,147,201
18.270,147,201
18.380,146,201
18.500,145,201
18.610,145,201
18.720,146,202
18.840,146,201
18.960,146,202
19.070,149,204
19.190,150,207
19.320,151,208
19.430,151,209
19.550,151,209
19.670,152,208
19.790,151,204
19.910,149,189
20.020,149,174
20.130,149,157
20.260,150,140
20.380,150,129
20.490,150,122
20.610,151,116
20.730,150,115
20.840,150,116
20.950,150,118
21.070,150,121
21.190,151,121
21.300,156,123
21.410,159,124
21.530,166,124
21.640,173,125
21.760,173,126
21.870,169,125
21.990,165,124
22.100,165,121
22.210,166,119
22.330,168,110
22.450,170,102
22.570,169,88
22.690,165,75
22.810,163,68
22.930,158,63
23.040,157,59
23.150,155,59
23.270,155,59
23.390,155,59
23.510,154,58
23.630,153,56
23.740,152,56
23.860,152,55
23.980,152,55
24.100,152,55
24.210,152,55
24.320,152,54
24.430,151,53
24.550,151,53
24.650,151,53
24.770,151,53
24.900,151,53
25.010,152,53
25.130,152,53
25.250,153,53
25.370,154,54
25.490,154,54
25.600,154,53
25.720,154,53
25.830,155,54
25.940,156,53
26.050,157,59
26.160,158,62
26.280,158,61
26.400,162,58
26.510,160,56
26.630,158,56
26.750,157,55
26.870,157,55
26.990,158,55
27.100,158,55
27.220,158,56
27.340,160,58
27.440,161,59
27.560,159,56
27.670,157,54
27.790,156,56
27.900,156,64
28.020,155,77
28.130,152,88
28.250,149,104
28.360,146,128
28.490,145,146
28.600,146,170
28.710,146,190
28.830,147,212
28.950,146,232
29.070,146,256
29.190,147,281
29.300,147,297
29.420,146,312
29.540,145,319
29.650,145,323
29.760,145,323
29.880,145,323
29.990,145,323
30.110,145,323
30.230,145,325
30.340,144,326
30.460,145,328
30.570,145,328
30.690,145,328
30.790,145,328
30.910,145,327
31.030,145,325
31.140,147,322
31.250,147,323
31.370,149,324
31.480,152,328
31.590,152,330
31.700,153,331
31.820,152,330
31.930,150,330
32.050,150,329
32.170,150,329
32.300,150,329
32.410,150,329
32.520,150,329
32.630,151,328
32.740,150,327
32.860,150,324
32.960,149,325
33.080,149,325
33.190,148,325
33.310,148,325
33.430,148,326
33.540,149,325
33.660,149,323
33.780,149,323
33.900,149,324
34.010,149,324
34.130,148,324
34.240,148,325
34.350,149,325
34.470,149,325
34.580,149,325
34.690,151,325
34.810,151,326
34.930,154,325
35.040,160,323
35.160,165,322
35.290,167,322
35.400,167,323
35.520,166,323
35.640,166,323
35.750,166,323
35.860,168,323
35.980,178,323
36.100,192,324
36.220,198,325
36.330,208,325
36.450,221,325
36.570,228,325
36.690,244,325
36.800,256,325
36.920,267,326
37.040,274,326
37.150,281,328
37.260,302,329
37.370,320,328
37.480,341,330
37.600,364,330
37.720,383,329
37.840,395,329
37.950,405,332
38.070,411,333
38.190,413,332
38.300,415,332
38.420,416,332
38.540,416,332
38.670,418,333
38.800,420,332
38.900,421,332
39.020,421,332
39.140,421,331
39.260,421,331
39.370,420,331
39.490,420,332
39.610,420,332
39.720,418,332
39.830,418,332
39.950,417,333
40.070,417,333
40.190,417,333
40.310,414,332
40.430,414,331
40.550,413,330
40.660,414,330
40.780,416,327
40.890,418,327
41.010,419,329
41.130,418,329
41.240,418,329
41.360,419,328
41.470,418,329
41.590,418,329
41.700,418,329
41.820,418,328
41.940,420,324
42.060,422,319
42.180,422,316
42.290,422,316
42.410,422,317
42.530,422,317
42.650,420,317
42.770,416,316
42.890,412,313
43.000,410,312
43.120,411,315
43.230,410,316
43.350,410,316
43.470,410,317
43.580,411,317
43.690,411,316
43.810,411,314
43.920,411,312
44.030,411,308
44.140,410,303
44.260,411,299
44.370,412,298
44.490,415,289
44.600,418,280
44.720,420,266
44.830,422,249
44.950,424,229
45.070,424,212
45.190,424,191
45.320,423,171
45.430,421,155
45.550,421,133
45.670,421,117
45.790,419,109
45.900,420,104
46.020,420,86
46.130,421,74
46.250,420,66
46.370,421,63
46.480,422,64
46.610,423,63
46.730,424,62
46.840,424,62
46.970,423,63
47.080,422,62
47.200,421,56
47.310,420,55
47.440,421,56
47.550,421,56
47.670,421,56
47.780,421,56
47.900,421,57
48.010,421,58
48.120,422,58
48.250,423,58
48.360,423,57
48.480,423,55
48.600,422,55
48.730,422,55
48.850,422,57
48.960,421,59
49.080,417,59
49.190,414,58
49.300,413,57
49.410,409,60
49.530,404,60
49.640,397,62
49.760,386,65
49.870,374,66
49.990,355,64
50.110,337,62
50.220,313,58
50.340,294,54
50.450,270,55
50.570,252,57
50.680,233,60
50.790,211,65
50.900,197,68
51.020,182,72
51.130,174,73
51.240,168,73
51.350,165,71
51.460,165,72
51.580,165,73
51.690,165,76
51.810,162,79
51.920,158,84
52.030,153,96
52.150,149,116
52.260,147,131
52.380,146,148
52.500,145,173
52.610,146,194
52.730,147,210
52.840,148,225
52.960,150,244
53.070,150,261
53.190,150,285
53.300,149,299
53.410,150,315
53.530,149,320
53.650,151,326
53.760,153,329
53.880,151,329
53.990,150,329
54.110,151,329
54.230,151,329
54.340,151,330
54.460,152,331
54.580,153,331
54.690,154,331
54.800,156,331
54.910,157,331
55.030,156,331
55.140,156,330
55.260,155,330
55.380,154,329
55.500,153,327
55.620,155,326
55.730,155,326
55.850,156,326
55.960,157,325
56.080,157,324
56.190,157,324
56.300,157,323
56.410,159,320
56.530,161,319
56.640,161,314
56.760,163,309
56.880,166,306
57.000,170,301
57.110,174,296
57.230,178,293
57.350,177,290
57.460,176,289
57.570,176,287
57.680,174,279
57.790,173,274
57.920,171,268
58.040,171,265
58.160,170,266
58.280,171,267
58.390,172,267
58.510,174,267
58.620,179,262
58.740,184,259
58.850,193,254
58.970,201,249
59.080,211,244
59.200,218,241
59.310,228,236
59.420,236,233
59.540,244,229
59.650,252,224
59.760,255,224
59.880,257,224
59.990,258,222
60.120,260,221
60.230,260,222
60.340,260,222
60.450,259,222
60.570,260,222
60.700,266,221
60.800,274,220
60.920,284,221
61.040,292,224
61.150,301,230
61.270,312,236
61.390,327,247
61.500,338,253
61.620,355,263
61.730,368,271
61.830,381,280
61.950,393,290
62.060,406,305
62.180,415,316
62.300,417,319
62.420,418,317
62.540,418,318
62.650,419,320
62.770,420,320
62.890,420,319
63.010,422,320
63.120,422,320
63.230,420,319
63.340,418,316
63.460,417,315
63.570,416,315
63.690,415,318
63.800,413,322
63.920,409,325
64.040,406,327
64.150,406,328
64.270,407,328
64.380,407,326
64.490,409,329
64.610,409,329
64.730,410,329
64.840,410,329
64.950,410,328
65.070,411,327
65.190,411,327
65.300,411,327
65.430,410,328
65.540,411,327
65.650,411,327
65.770,411,327
65.890,412,327
66.000,412,327
66.120,412,327
66.240,412,327
66.360,413,325
66.480,411,323
66.600,411,317
66.730,410,306
66.840,412,295
66.960,413,284
67.070,415,266
67.180,417,249
67.300,419,233
67.420,420,212
67.530,420,196
67.640,419,182
67.750,419,164
67.880,420,146
67.990,420,130
68.110,420,109
68.220,419,98
68.340,419,95
68.460,420,94
68.570,421,94
68.680,422,93
68.790,422,93
68.900,422,93
69.010,420,95
69.130,417,96
69.250,417,96
69.370,414,93
69.480,406,88
69.600,401,86
69.710,388,85
69.830,380,83
69.950,367,80
70.070,355,77
70.190,342,73
70.300,326,69
70.420,312,66
70.540,297,63
70.650,284,62
70.760,272,60
70.880,261,58
70.990,252,57
71.110,248,56
71.230,248,55
71.350,249,56
71.460,250,56
71.580,249,55
71.700,248,54
71.820,248,53
71.930,248,53
72.050,248,53
72.160,248,53
72.280,248,53
72.400,248,53
72.510,248,53
72.630,248,53
72.740,249,53
72.850,249,53
72.970,250,53
73.090,251,53
73.210,251,54
73.330,252,56
73.450,253,59
73.570,251,60
73.690,250,61
73.800,248,62
73.930,240,63
74.040,234,64
74.160,229,68
74.280,216,71
74.390,206,74
74.500,198,75
74.620,191,78
74.740,192,76
74.860,193,76
74.980,195,76
75.090,195,76
75.210,195,76
75.310,195,76
75.430,195,76
75.550,195,76
75.660,196,75
75.780,198,74
75.900,199,73
76.020,199,73
76.140,199,73
76.260,199,73
76.370,198,73
76.490,196,74
76.600,193,75
76.710,188,79
76.830,187,81
76.940,185,82
77.050,177,85
77.170,168,88
77.290,166,88
77.420,166,88
77.530,166,88
77.640,166,88
77.760,167,86
77.880,161,84
77.990,155,81
78.110,151,78
78.220,147,70
78.340,145,65
78.450,146,62
78.560,145,61
78.670,145,61
78.790,145,62
78.900,145,62
79.010,145,62
79.130,145,62
79.240,145,62
79.350,145,62
79.460,146,62
79.590,146,62
79.700,146,62
79.830,146,62
79.940,146,62
80.050,146,62
80.170,146,62
80.290,146,62
80.410,146,62
80.520,146,62
80.640,146,61
80.760,146,61
80.880,146,61
81.000,146,61
81.120,146,61
81.240,146,64
81.360,146,63
81.490,148,61
81.600,148,59
81.710,151,57
81.820,151,56
81.940,150,56
82.060,150,57
82.170,149,58
82.280,151,58
82.390,155,54
82.520,156,52
82.630,156,52
82.750,159,51
82.880,159,51
82.980,159,51
83.090,160,51
83.210,161,51
83.330,161,51
83.450,159,52
83.560,158,52
83.680,159,54
83.800,158,55
83.920,158,55
84.030,157,56
84.150,156,57
84.260,156,57
84.380,156,57
84.500,156,57
84.610,156,57
84.730,154,58
84.850,152,61
84.960,152,63
85.080,151,63
85.190,150,63
85.320,148,69
85.430,146,73
85.550,146,74
85.670,146,74
85.780,146,74
85.900,146,74
86.020,146,74
86.140,146,74
86.250,146,82
86.360,145,89
86.470,146,96
86.590,145,100
86.700,147,103
86.820,145,109
86.930,144,121
87.050,144,135
87.160,145,144
87.280,145,162
87.400,145,176
87.510,147,197
87.640,147,219
87.750,146,237
87.860,146,256
87.970,146,279
88.090,146,299
88.210,146,310
88.320,146,318
88.440,146,322
88.550,145,324
88.670,145,324
88.780,145,324
88.900,145,324
89.020,145,324
89.130,145,324
89.250,146,322
89.370,147,321
89.480,150,326
89.590,152,330
89.710,156,331
89.820,159,331
89.940,160,330
90.050,161,330
90.170,161,330
90.280,161,330
90.400,161,330
90.520,161,329
90.640,162,326
90.760,163,324
90.870,165,322
90.990,164,320
91.110,163,321
91.220,163,322
91.330,163,321
91.450,164,321
91.560,165,321
91.670,166,323
91.790,166,323
91.900,167,324
92.020,167,324
92.130,166,324
92.240,166,323
92.350,165,322
92.460,165,320
92.580,165,317
92.690,167,313
92.810,167,309
92.920,165,308
93.030,165,309
93.140,164,310
93.250,164,311
93.370,163,311
93.490,160,306
93.610,155,298
93.720,150,293
93.830,146,284
93.940,145,281
94.060,145,282
94.180,146,279
94.290,146,271
94.400,146,263
94.520,148,259
94.630,150,254
94.750,154,243
94.860,157,237
94.970,160,226
95.080,162,218
95.190,164,213
95.300,169,206
95.420,171,200
95.550,176,191
95.660,179,185
95.770,185,181
95.890,187,180
96.000,185,182
96.120,184,184
96.240,185,185
96.340,184,185
96.460,183,183
96.580,183,180
96.700,184,177
96.820,184,176
96.930,187,173
97.040,186,174
97.150,188,177
97.270,194,179
97.380,200,179
97.500,209,181
97.610,217,185
97.730,228,192
97.850,233,197
97.960,238,205
98.070,243,217
98.180,244,227
98.310,246,238
98.430,248,244
98.550,251,256
98.660,254,266
98.780,257,285
98.890,259,298
99.010,261,305
99.130,261,310
99.250,263,315
99.370,263,319
99.480,264,317
99.600,273,323
99.720,282,327
99.830,279,327
99.940,278,326
100.060,279,327
100.170,281,328
100.290,283,329
100.390,285,330
100.500,291,331
100.620,304,332
100.730,319,333
100.860,342,332
100.970,365,331
101.080,375,332
101.190,383,331
101.310,398,330
101.420,407,330
101.530,412,332
101.650,413,332
101.760,413,332
101.870,414,332
101.980,414,331
102.090,414,331
102.210,414,330
102.330,414,330
102.440,413,331
102.560,411,331
102.680,411,331
102.800,410,331
102.920,410,331
103.040,410,331
103.150,410,331
103.270,410,331
103.390,410,331
103.500,410,331
103.620,410,331
103.740,409,330
103.850,409,330
103.970,408,331
104.080,408,331
104.200,408,331
104.320,409,331
104.430,409,331
104.550,409,331
104.680,409,331
104.790,409,330
104.900,409,330
105.020,409,330
105.130,408,330
105.240,409,331
105.350,409,331
105.470,409,330
105.580,409,330
105.700,409,330
105.820,409,330
105.940,409,331
106.060,409,331
106.170,409,330
106.290,409,330
106.410,410,331
106.530,409,331
106.640,409,331
106.750,409,330
106.870,408,330
106.990,409,331
107.110,410,331
107.220,409,331
107.330,409,331
107.450,409,331
107.570,409,331
107.680,409,331
107.790,409,331
107.900,409,330
108.020,410,331
108.140,409,331
108.260,410,330
108.390,410,330
108.500,409,330
108.610,409,330
108.730,409,330
108.850,410,330
108.970,409,330
109.090,409,330
109.200,409,330
109.320,409,330
109.430,409,331
109.550,409,331
109.660,408,331
109.780,408,331
109.890,409,331
110.010,409,331
110.120,408,330
110.220,408,330
110.350,408,330
110.460,408,330
110.580,409,330
110.690,410,330
110.810,410,330
110.920,410,330
111.040,410,330
111.150,411,329
111.270,411,328
111.380,411,327
111.490,414,322
111.610,416,318
111.740,416,315
111.850,417,315
111.960,416,315
112.080,416,315
112.190,416,316
112.300,415,315
112.420,414,315
112.540,412,312
112.660,409,308
112.770,407,305
112.880,407,305
113.000,407,307
113.110,407,309
113.230,406,310
113.340,405,312
113.460,405,314
113.570,400,316
113.680,394,319
113.790,386,326
113.900,382,328
114.020,379,331
114.130,373,331
114.240,369,332
114.360,363,332
114.480,355,331
114.590,349,332
114.700,346,330
114.810,344,331
114.920,343,331
115.050,343,330
115.160,343,330
115.290,342,331
115.410,341,332
115.530,340,332
115.650,340,332
115.760,340,333
115.870,340,333
115.990,341,332
116.100,340,333
116.210,340,332
116.320,342,330
116.430,341,330
116.550,341,330
116.660,339,328
116.780,335,326
116.900,331,324
117.010,330,322
117.130,328,318
117.240,325,313
117.370,324,308
117.480,322,304
117.600,322,302
117.710,323,302
117.830,325,301
117.950,327,301
118.060,329,297
118.160,337,292
118.280,344,290
118.400,350,290
118.500,364,292
118.620,380,296
118.730,398,303
118.860,407,310
118.980,416,319
119.090,418,323
119.210,417,322
119.320,417,321
119.430,418,322
119.550,421,329
119.660,421,330
119.780,419,331
119.890,417,332
120.000,417,332
120.110,416,331
120.230,416,332
120.350,415,331
120.460,415,331
120.570,414,330
120.680,414,329
120.800,414,329
120.920,414,328
121.040,414,328
121.150,414,328
121.260,414,328
121.380,414,328
121.500,414,328
121.620,414,329
121.730,414,329
121.840,414,329
121.960,416,327
122.080,417,326
122.200,418,324
122.310,417,323
122.420,419,320
122.540,420,312
122.660,421,302
122.770,422,290
122.890,423,277
123.010,425,256
123.120,426,233
123.240,426,216
123.360,424,197
123.470,422,178
123.580,422,160
123.700,423,138
123.810,423,124
123.920,423,113
124.030,422,98
124.140,421,86
124.260,422,74
124.370,422,69
124.490,422,67
124.610,424,65
124.720,425,62
124.840,425,63
124.960,423,63
125.070,423,65
125.190,424,65
125.310,424,65
125.420,425,65
125.530,425,65
125.650,425,65
125.760,426,66
125.880,426,67
126.000,426,67
126.120,427,67
126.230,427,66
126.340,428,67
126.470,427,67
126.580,427,67
126.700,424,68
126.820,423,68
126.930,422,71
127.040,418,70
127.170,411,67
127.280,401,64
127.390,388,61
127.500,368,60
127.620,351,58
127.730,329,56
127.850,312,55
127.960,289,53
128.080,272,54
128.190,248,56
128.310,227,57
128.430,204,57
128.540,193,58
128.660,181,58
128.770,177,59
128.900,175,60
129.020,175,59
129.130,175,60
129.250,174,58
129.360,173,57
129.480,173,57
129.600,174,58
129.720,175,60
129.820,175,61
129.940,176,62
130.060,178,62
130.180,178,63
130.300,177,66
130.410,174,71
130.530,174,72
130.650,174,71
130.750,175,71
130.860,174,70
130.970,172,69
131.100,170,67
131.220,170,66
131.330,170,66
131.450,170,66
131.570,170,65
131.680,171,65
131.790,172,66
131.900,172,66
132.020,175,69
132.130,176,70
132.250,178,69
132.380,176,68
132.490,175,67
132.610,167,66
132.720,157,65
132.840,153,61
132.950,151,58
133.070,150,58
133.190,150,59
133.310,150,59
133.430,150,60
133.540,151,60
133.660,151,60
133.780,151,59
133.890,149,58
134.010,148,56
134.120,147,56
134.240,147,55
134.360,146,54
134.470,146,54
134.580,146,54
134.690,147,54
134.810,147,54
134.920,147,54
135.040,147,54
135.150,147,54
135.260,147,54
135.370,147,55
135.490,149,57
135.600,149,60
135.710,148,61
135.830,147,62
135.940,145,63
136.060,145,63
136.180,145,62
136.290,147,62
136.410,151,63
136.540,148,67
136.650,145,72
136.770,146,73
136.890,146,74
137.010,146,74
137.130,147,74
137.240,146,74
137.360,146,74
137.470,146,74
137.580,146,74
137.690,146,73
137.800,147,72
137.920,152,73
138.030,155,72
138.150,154,72
138.260,153,71
138.380,153,71
138.490,153,71
138.600,153,72
138.720,153,72
138.830,153,71
138.950,155,68
139.070,157,67
139.190,159,66
139.310,163,64
139.430,169,60
139.530,175,57
139.650,181,54
139.770,181,53
139.880,182,53
140.000,182,53
140.110,181,54
140.220,181,54
140.340,183,53
140.460,184,54
140.570,184,54
140.690,187,54
140.810,187,54
140.940,188,53
141.050,188,53
141.160,187,53
141.270,189,53
141.380,189,53
141.510,189,53
141.630,191,55
141.750,192,56
141.870,192,56
141.990,192,56
142.100,192,56
142.220,192,56
142.330,192,56
142.440,192,56
142.550,192,55
142.670,189,58
142.780,186,61
142.890,182,65
143.000,181,65
143.120,181,65
143.240,181,65
143.350,181,65
143.480,181,65
143.590,180,65
143.700,178,65
143.820,178,65
143.930,169,72
144.050,157,82
144.170,150,90
144.280,147,96
144.400,145,108
144.520,144,121
144.640,144,136
144.770,145,161
144.890,146,186
145.000,146,207
145.120,146,228
145.240,146,255
145.360,146,279
145.470,146,296
145.570,149,308
145.690,150,313
145.810,150,313
145.920,149,314
146.040,149,315
146.160,148,314
146.270,148,313
146.390,148,311
146.500,148,313
146.620,149,319
146.740,150,322
146.850,151,325
146.970,153,328
147.090,155,331
147.200,157,331
147.310,159,330
147.430,162,330
147.530,164,330
147.650,166,330
147.760,169,330
147.880,173,330
148.000,178,330
148.120,186,330
148.240,191,330
148.360,206,332
148.470,216,332
148.600,227,330
148.720,235,328
148.820,244,327
148.940,249,327
149.050,250,326
149.160,250,326
149.290,249,326
149.400,249,326
149.520,249,326
149.630,249,326
149.750,249,327
149.870,249,328
149.980,248,329
150.100,247,329
150.220,248,330
150.340,247,331
150.460,247,331
150.580,244,331
150.690,242,331
150.800,240,330
150.920,239,328
151.040,239,327
151.140,238,326
151.270,236,326
151.390,231,330
151.500,229,331
151.620,222,330
151.740,222,330
151.850,220,330
151.960,218,331
152.080,216,331
152.190,214,330
152.320,214,330
152.440,213,330
152.550,212,330
152.660,213,329
152.780,209,330
152.900,201,331
153.010,194,332
153.130,181,330
153.250,165,327
153.370,158,327
153.480,156,326
153.600,153,328
153.720,151,329
153.840,149,328
